#iform,regsize,mask,Throughput,Latency
VPSRLW_YMMu16_MASKmskw_YMMu16_XMMu16_AVX512,128,yes,1.0,
VPSRLW_ZMMu16_MASKmskw_MEMu16_IMM8_AVX512,512,no,1.0,8.0
VPSRLW_ZMMu16_MASKmskw_MEMu16_IMM8_AVX512,512,yes,1.0,
VPSRLW_ZMMu16_MASKmskw_ZMMu16_IMM8_AVX512,512,no,1.0,1.0
VPSRLW_ZMMu16_MASKmskw_ZMMu16_IMM8_AVX512,512,yes,1.0,
VPSRLW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,no,1.0,8.0
VPSRLW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,yes,1.0,
VPSRLW_ZMMu16_MASKmskw_ZMMu16_XMMu16_AVX512,128,no,1.0,
VPSRLW_ZMMu16_MASKmskw_ZMMu16_XMMu16_AVX512,128,yes,1.0,
VPSUBB_XMMdq_XMMdq_MEMdq,128,no,0.5,
VPSUBB_XMMdq_XMMdq_XMMdq,128,no,0.33,1.0
VPSUBB_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,no,0.5,
VPSUBB_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,yes,0.5,
VPSUBB_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,no,0.33,1.0
VPSUBB_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,yes,0.33,
VPSUBB_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPSUBB_YMMqq_YMMqq_YMMqq,256,no,0.33,1.0
VPSUBB_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,no,0.5,8.0
VPSUBB_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,yes,0.5,
VPSUBB_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,no,0.33,1.0
VPSUBB_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,yes,0.33,
VPSUBB_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,no,0.5,8.0
VPSUBB_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,yes,0.5,
VPSUBB_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,no,0.5,1.0
VPSUBB_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,yes,0.5,
VPSUBD_XMMdq_XMMdq_MEMdq,128,no,0.5,
VPSUBD_XMMdq_XMMdq_XMMdq,128,no,0.33,1.0
VPSUBD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,no,0.5,
VPSUBD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,yes,0.5,
VPSUBD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,no,0.33,1.0
VPSUBD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,yes,0.33,1.0
VPSUBD_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPSUBD_YMMqq_YMMqq_YMMqq,256,no,0.33,1.0
VPSUBD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,no,0.5,8.0
VPSUBD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,yes,0.5,8.0
VPSUBD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,no,0.33,1.0
VPSUBD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,yes,0.33,1.0
VPSUBD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,no,0.5,8.0
VPSUBD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,yes,0.5,8.0
VPSUBD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,no,0.5,1.0
VPSUBD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,yes,0.5,1.0
VPSUBQ_XMMdq_XMMdq_MEMdq,128,no,0.5,
VPSUBQ_XMMdq_XMMdq_XMMdq,128,no,0.33,1.0
VPSUBQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,no,0.5,
VPSUBQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,yes,0.5,
VPSUBQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,no,0.33,1.0
VPSUBQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,yes,0.33,1.0
VPSUBQ_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPSUBQ_YMMqq_YMMqq_YMMqq,256,no,0.33,1.0
VPSUBQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,no,0.5,8.0
VPSUBQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,yes,0.5,8.0
VPSUBQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,no,0.33,1.0
VPSUBQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,yes,0.33,
VPSUBQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,no,0.5,8.0
VPSUBQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,yes,0.5,8.0
VPSUBQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,no,0.5,1.0
VPSUBQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,yes,0.5,1.0
VPSUBSB_XMMdq_XMMdq_MEMdq,128,no,0.5,7.0
VPSUBSB_XMMdq_XMMdq_XMMdq,128,no,0.5,1.0
VPSUBSB_XMMi8_MASKmskw_XMMi8_MEMi8_AVX512,128,no,0.5,7.0
VPSUBSB_XMMi8_MASKmskw_XMMi8_MEMi8_AVX512,128,yes,0.5,
VPSUBSB_XMMi8_MASKmskw_XMMi8_XMMi8_AVX512,128,no,0.5,1.0
VPSUBSB_XMMi8_MASKmskw_XMMi8_XMMi8_AVX512,128,yes,0.5,
VPSUBSB_YMMi8_MASKmskw_YMMi8_MEMi8_AVX512,256,no,0.5,8.0
VPSUBSB_YMMi8_MASKmskw_YMMi8_MEMi8_AVX512,256,yes,0.5,
VPSUBSB_YMMi8_MASKmskw_YMMi8_YMMi8_AVX512,256,no,0.5,1.0
VPSUBSB_YMMi8_MASKmskw_YMMi8_YMMi8_AVX512,256,yes,0.5,
VPSUBSB_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPSUBSB_YMMqq_YMMqq_YMMqq,256,no,0.5,1.0
VPSUBSB_ZMMi8_MASKmskw_ZMMi8_MEMi8_AVX512,512,no,1.0,8.0
VPSUBSB_ZMMi8_MASKmskw_ZMMi8_MEMi8_AVX512,512,yes,1.0,
VPSUBSB_ZMMi8_MASKmskw_ZMMi8_ZMMi8_AVX512,512,no,1.0,1.0
VPSUBSB_ZMMi8_MASKmskw_ZMMi8_ZMMi8_AVX512,512,yes,1.0,
VPSUBSW_XMMdq_XMMdq_MEMdq,128,no,0.5,7.0
VPSUBSW_XMMdq_XMMdq_XMMdq,128,no,0.5,1.0
VPSUBSW_XMMi16_MASKmskw_XMMi16_MEMi16_AVX512,128,no,0.5,7.0
VPSUBSW_XMMi16_MASKmskw_XMMi16_MEMi16_AVX512,128,yes,0.5,
VPSUBSW_XMMi16_MASKmskw_XMMi16_XMMi16_AVX512,128,no,0.5,1.0
VPSUBSW_XMMi16_MASKmskw_XMMi16_XMMi16_AVX512,128,yes,0.5,
VPSUBSW_YMMi16_MASKmskw_YMMi16_MEMi16_AVX512,256,no,0.5,8.0
VPSUBSW_YMMi16_MASKmskw_YMMi16_MEMi16_AVX512,256,yes,0.5,
VPSUBSW_YMMi16_MASKmskw_YMMi16_YMMi16_AVX512,256,no,0.5,1.0
VPSUBSW_YMMi16_MASKmskw_YMMi16_YMMi16_AVX512,256,yes,0.5,
VPSUBSW_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPSUBSW_YMMqq_YMMqq_YMMqq,256,no,0.5,1.0
VPSUBSW_ZMMi16_MASKmskw_ZMMi16_MEMi16_AVX512,512,no,1.0,8.0
VPSUBSW_ZMMi16_MASKmskw_ZMMi16_MEMi16_AVX512,512,yes,1.0,
VPSUBSW_ZMMi16_MASKmskw_ZMMi16_ZMMi16_AVX512,512,no,1.0,1.0
VPSUBSW_ZMMi16_MASKmskw_ZMMi16_ZMMi16_AVX512,512,yes,1.0,
VPSUBUSB_XMMdq_XMMdq_MEMdq,128,no,0.5,7.0
VPSUBUSB_XMMdq_XMMdq_XMMdq,128,no,0.5,1.0
VPSUBUSB_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,no,0.5,7.0
VPSUBUSB_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,yes,0.5,
VPSUBUSB_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,no,0.5,1.0
VPSUBUSB_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,yes,0.5,
VPSUBUSB_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPSUBUSB_YMMqq_YMMqq_YMMqq,256,no,0.5,1.0
VPSUBUSB_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,no,0.5,8.0
VPSUBUSB_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,yes,0.5,
VPSUBUSB_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,no,0.5,1.0
VPSUBUSB_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,yes,0.5,
VPSUBUSB_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,no,1.0,8.0
VPSUBUSB_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,yes,1.0,
VPSUBUSB_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,no,1.0,1.0
VPSUBUSB_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,yes,1.0,
VPSUBUSW_XMMdq_XMMdq_MEMdq,128,no,0.5,7.0
VPSUBUSW_XMMdq_XMMdq_XMMdq,128,no,0.5,1.0
VPSUBUSW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,no,0.5,7.0
VPSUBUSW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,yes,0.5,
VPSUBUSW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,no,0.5,1.0
VPSUBUSW_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPSUBUSW_YMMqq_YMMqq_YMMqq,256,no,0.5,1.0
VPSUBUSW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,no,0.5,8.0
VPSUBUSW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,yes,0.5,
VPSUBUSW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,no,0.5,1.0
VPSUBUSW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,yes,0.5,
VPSUBUSW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,no,1.0,8.0
VPSUBUSW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,yes,1.0,
VPSUBUSW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,no,1.0,1.0
VPSUBUSW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,yes,1.0,
VPSUBW_XMMdq_XMMdq_MEMdq,128,no,0.5,
VPSUBW_XMMdq_XMMdq_XMMdq,128,no,0.33,1.0
VPSUBW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,no,0.5,
VPSUBW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,yes,0.5,
VPSUBW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,no,0.33,1.0
VPSUBW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,yes,0.33,
VPSUBW_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPSUBW_YMMqq_YMMqq_YMMqq,256,no,0.33,1.0
VPSUBW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,no,0.5,8.0
VPSUBW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,yes,0.5,
VPSUBW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,no,0.33,1.0
VPSUBW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,yes,0.33,
VPSUBW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,no,0.5,8.0
VPSUBW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,yes,0.5,
VPSUBW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,no,0.5,1.0
VPSUBW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,yes,0.5,
VPTERNLOGD_XMMu32_MASKmskw_XMMu32_MEMu32_IMM8_AVX512,128,no,0.5,
VPTERNLOGD_XMMu32_MASKmskw_XMMu32_MEMu32_IMM8_AVX512,128,yes,0.5,
VPTERNLOGD_XMMu32_MASKmskw_XMMu32_XMMu32_IMM8_AVX512,128,no,0.33,1.0
VPTERNLOGD_XMMu32_MASKmskw_XMMu32_XMMu32_IMM8_AVX512,128,yes,0.33,1.0
VPTERNLOGD_YMMu32_MASKmskw_YMMu32_MEMu32_IMM8_AVX512,256,no,0.5,8.0
VPTERNLOGD_YMMu32_MASKmskw_YMMu32_MEMu32_IMM8_AVX512,256,yes,0.5,8.0
VPTERNLOGD_YMMu32_MASKmskw_YMMu32_YMMu32_IMM8_AVX512,256,no,0.33,1.0
VPTERNLOGD_YMMu32_MASKmskw_YMMu32_YMMu32_IMM8_AVX512,256,yes,0.33,1.0
VPTERNLOGD_ZMMu32_MASKmskw_ZMMu32_MEMu32_IMM8_AVX512,512,no,0.5,8.0
VPTERNLOGD_ZMMu32_MASKmskw_ZMMu32_MEMu32_IMM8_AVX512,512,yes,0.5,8.0
VPTERNLOGD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_IMM8_AVX512,512,no,0.5,1.0
VPTERNLOGD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_IMM8_AVX512,512,yes,0.5,1.0
VPTERNLOGQ_XMMu64_MASKmskw_XMMu64_MEMu64_IMM8_AVX512,128,no,0.5,
VPTERNLOGQ_XMMu64_MASKmskw_XMMu64_MEMu64_IMM8_AVX512,128,yes,0.5,
VPTERNLOGQ_XMMu64_MASKmskw_XMMu64_XMMu64_IMM8_AVX512,128,no,0.33,1.0
VPTERNLOGQ_XMMu64_MASKmskw_XMMu64_XMMu64_IMM8_AVX512,128,yes,0.33,1.0
VPTERNLOGQ_YMMu64_MASKmskw_YMMu64_MEMu64_IMM8_AVX512,256,no,0.5,8.0
VPTERNLOGQ_YMMu64_MASKmskw_YMMu64_MEMu64_IMM8_AVX512,256,yes,0.5,8.0
VPTERNLOGQ_YMMu64_MASKmskw_YMMu64_YMMu64_IMM8_AVX512,256,no,0.33,1.0
VPTERNLOGQ_YMMu64_MASKmskw_YMMu64_YMMu64_IMM8_AVX512,256,yes,0.33,1.0
VPTERNLOGQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_IMM8_AVX512,512,no,0.5,8.0
VPTERNLOGQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_IMM8_AVX512,512,yes,0.5,8.0
VPTERNLOGQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_IMM8_AVX512,512,no,0.5,1.0
VPTERNLOGQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_IMM8_AVX512,512,yes,0.5,1.0
VPTEST_XMMdq_MEMdq,128,no,1.0,
VPTEST_XMMdq_XMMdq,128,no,1.0,
VPTEST_YMMqq_MEMqq,256,no,1.0,
VPTEST_YMMqq_YMMqq,256,no,1.0,
VPUNPCKHBW_XMMdq_XMMdq_XMMdq,128,no,,1.0
VPUNPCKHBW_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,yes,0.5,
VPUNPCKHBW_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,no,,1.0
VPUNPCKHBW_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,yes,0.5,
VPUNPCKHBW_YMMqq_YMMqq_MEMqq,256,no,,8.0
VPUNPCKHBW_YMMqq_YMMqq_YMMqq,256,no,,1.0
VPUNPCKHBW_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,no,,8.0
VPUNPCKHBW_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,yes,0.5,
VPUNPCKHBW_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,no,,1.0
VPUNPCKHBW_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,yes,0.5,
VPUNPCKHBW_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,no,1.0,8.0
VPUNPCKHBW_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,yes,1.0,
VPUNPCKHBW_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,no,1.0,1.0
VPUNPCKHBW_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,yes,1.0,
VPUNPCKHDQ_XMMdq_XMMdq_XMMdq,128,no,,1.0
VPUNPCKHDQ_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,yes,0.5,
VPUNPCKHDQ_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,no,,1.0
VPUNPCKHDQ_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,yes,0.5,1.0
VPUNPCKHDQ_YMMqq_YMMqq_MEMqq,256,no,,8.0
VPUNPCKHDQ_YMMqq_YMMqq_YMMqq,256,no,,1.0
VPUNPCKHDQ_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,no,,8.0
VPUNPCKHDQ_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,yes,0.5,8.0
VPUNPCKHDQ_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,no,,1.0
VPUNPCKHDQ_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,yes,0.5,1.0
VPUNPCKHDQ_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,no,1.0,8.0
VPUNPCKHDQ_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,yes,1.0,8.0
VPUNPCKHDQ_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,no,1.0,1.0
VPUNPCKHDQ_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,yes,1.0,1.0
VPUNPCKHQDQ_XMMdq_XMMdq_XMMdq,128,no,,1.0
VPUNPCKHQDQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,yes,0.5,
VPUNPCKHQDQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,no,,1.0
VPUNPCKHQDQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,yes,0.5,1.0
VPUNPCKHQDQ_YMMqq_YMMqq_MEMqq,256,no,,8.0
VPUNPCKHQDQ_YMMqq_YMMqq_YMMqq,256,no,,1.0
VPUNPCKHQDQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,no,,8.0
VPUNPCKHQDQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,yes,0.5,8.0
VPUNPCKHQDQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,no,,1.0
VPUNPCKHQDQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,yes,0.5,1.0
VPUNPCKHQDQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,no,1.0,8.0
VPUNPCKHQDQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,yes,1.0,8.0
VPUNPCKHQDQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,no,1.0,1.0
VPUNPCKHQDQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,yes,1.0,1.0
VPUNPCKHWD_XMMdq_XMMdq_XMMdq,128,no,,1.0
VPUNPCKHWD_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,yes,0.5,
VPUNPCKHWD_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,no,,1.0
VPUNPCKHWD_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,yes,0.5,
VPUNPCKHWD_YMMqq_YMMqq_MEMqq,256,no,,8.0
VPUNPCKHWD_YMMqq_YMMqq_YMMqq,256,no,,1.0
VPUNPCKHWD_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,no,,8.0
VPUNPCKHWD_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,yes,0.5,
VPUNPCKHWD_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,no,,1.0
VPUNPCKHWD_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,yes,0.5,
VPUNPCKHWD_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,no,1.0,8.0
VPUNPCKHWD_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,yes,1.0,
VPUNPCKHWD_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,no,1.0,1.0
VPUNPCKHWD_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,yes,1.0,
VPUNPCKLBW_XMMdq_XMMdq_XMMdq,128,no,,1.0
VPUNPCKLBW_XMMu8_MASKmskw_XMMu8_MEMu8_AVX512,128,yes,0.5,
VPUNPCKLBW_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,no,,1.0
VPUNPCKLBW_XMMu8_MASKmskw_XMMu8_XMMu8_AVX512,128,yes,0.5,
VPUNPCKLBW_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPUNPCKLBW_YMMqq_YMMqq_YMMqq,256,no,0.5,1.0
VPUNPCKLBW_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,no,0.5,8.0
VPUNPCKLBW_YMMu8_MASKmskw_YMMu8_MEMu8_AVX512,256,yes,0.5,
VPUNPCKLBW_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,no,0.5,1.0
VPUNPCKLBW_YMMu8_MASKmskw_YMMu8_YMMu8_AVX512,256,yes,0.5,
VPUNPCKLBW_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,no,1.0,8.0
VPUNPCKLBW_ZMMu8_MASKmskw_ZMMu8_MEMu8_AVX512,512,yes,1.0,
VPUNPCKLBW_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,no,1.0,1.0
VPUNPCKLBW_ZMMu8_MASKmskw_ZMMu8_ZMMu8_AVX512,512,yes,1.0,
VPUNPCKLDQ_XMMdq_XMMdq_XMMdq,128,no,,1.0
VPUNPCKLDQ_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,yes,0.5,
VPUNPCKLDQ_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,no,,1.0
VPUNPCKLDQ_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,yes,0.5,1.0
VPUNPCKLDQ_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPUNPCKLDQ_YMMqq_YMMqq_YMMqq,256,no,0.5,1.0
VPUNPCKLDQ_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,no,0.5,8.0
VPUNPCKLDQ_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,yes,0.5,8.0
VPUNPCKLDQ_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,no,0.5,1.0
VPUNPCKLDQ_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512,256,yes,0.5,1.0
VPUNPCKLDQ_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,no,1.0,8.0
VPUNPCKLDQ_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512,512,yes,1.0,8.0
VPUNPCKLDQ_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,no,1.0,1.0
VPUNPCKLDQ_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512,512,yes,1.0,1.0
VPUNPCKLQDQ_XMMdq_XMMdq_MEMdq,128,no,0.5,
VPUNPCKLQDQ_XMMdq_XMMdq_XMMdq,128,no,0.5,1.0
VPUNPCKLQDQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,no,0.5,
VPUNPCKLQDQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512,128,yes,0.5,
VPUNPCKLQDQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,no,0.5,1.0
VPUNPCKLQDQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512,128,yes,0.5,1.0
VPUNPCKLQDQ_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPUNPCKLQDQ_YMMqq_YMMqq_YMMqq,256,no,0.5,1.0
VPUNPCKLQDQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,no,0.5,8.0
VPUNPCKLQDQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512,256,yes,0.5,8.0
VPUNPCKLQDQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,no,0.5,1.0
VPUNPCKLQDQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512,256,yes,0.5,1.0
VPUNPCKLQDQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,no,1.0,8.0
VPUNPCKLQDQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512,512,yes,1.0,8.0
VPUNPCKLQDQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,no,1.0,1.0
VPUNPCKLQDQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512,512,yes,1.0,1.0
VPUNPCKLWD_XMMdq_XMMdq_XMMdq,128,no,,1.0
VPUNPCKLWD_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512,128,yes,0.5,
VPUNPCKLWD_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,no,,1.0
VPUNPCKLWD_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512,128,yes,0.5,
VPUNPCKLWD_YMMqq_YMMqq_MEMqq,256,no,0.5,8.0
VPUNPCKLWD_YMMqq_YMMqq_YMMqq,256,no,0.5,1.0
VPUNPCKLWD_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,no,0.5,8.0
VPUNPCKLWD_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512,256,yes,0.5,
VPUNPCKLWD_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,no,0.5,1.0
VPUNPCKLWD_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512,256,yes,0.5,
VPUNPCKLWD_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,no,1.0,8.0
VPUNPCKLWD_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512,512,yes,1.0,
VPUNPCKLWD_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,no,1.0,1.0
VPUNPCKLWD_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512,512,yes,1.0,
VPXORD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,no,0.5,
VPXORD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512,128,yes,0.5,
VPXORD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,no,0.33,1.0
VPXORD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512,128,yes,0.33,1.0
VPXORD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,no,0.5,8.0
VPXORD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512,256,yes,0.5,8.0
