AAA		8086	AAA 	ASCII Adjust After Addition	AAA.html
SHA1NEXTE	XMM,XMM/M128	SHA,FUTURE	SHA1NEXTE XMM, XMM/M128	TODO: SHA,FUTURE	
SHA1RNDS4	XMM,XMM/M128,IMM8	SHA,FUTURE	SHA1RNDS4 XMM, XMM/M128, IMM8	TODO: SHA,FUTURE	
SHA256MSG1	XMM,XMM/M128	SHA,FUTURE	SHA256MSG1 XMM, XMM/M128	TODO: SHA,FUTURE	
SHA256MSG2	XMM,XMM/M128	SHA,FUTURE	SHA256MSG2 XMM, XMM/M128	TODO: SHA,FUTURE	
SHA256RNDS2	XMM,XMM/M128,XMM_ZERO	SHA,FUTURE	SHA256RNDS2 XMM, XMM/M128, XMM_ZERO	TODO: SHA,FUTURE	
VALIGND	XMM{K}{Z},XMM,XMM/M128/M32BCST,IMM8	AVX512VL,AVX512,FUTURE	VALIGND XMM{K}{Z}, XMM, XMM/M128/M32BCST, IMM8	Align Doubleword Vectors	
VALIGND	YMM{K}{Z},YMM,YMM/M256/M32BCST,IMM8	AVX512VL,AVX512,FUTURE	VALIGND YMM{K}{Z}, YMM, YMM/m256/M32BCST, IMM8	Align Doubleword Vectors	
VALIGND	ZMM{K}{Z},ZMM,ZMM/M512/M32BCST,IMM8	AVX512,FUTURE	VALIGND zmm{K}{Z}, zmm, zmm/m512/M32BCST, IMM8	Align Doubleword Vectors	
VALIGNQ	XMM{K}{Z},XMM,XMM/M128/M64BCST,IMM8	AVX512VL,AVX512,FUTURE	VALIGNQ XMM{K}{Z}, XMM, XMM/M128/M32BCST, IMM8	TODO: AVX512VL,AVX512,FUTURE	
VALIGNQ	YMM{K}{Z},YMM,YMM/M256/M64BCST,IMM8	AVX512VL,AVX512,FUTURE	VALIGNQ YMM{K}{Z}, YMM, YMM/m256/M32BCST, IMM8	TODO: AVX512VL,AVX512,FUTURE	
VALIGNQ	ZMM{K}{Z},ZMM,ZMM/M512/M64BCST,IMM8	AVX512,FUTURE	VALIGNQ zmm{K}{Z}, zmm, zmm/m512/M32BCST, IMM8	TODO: AVX512VL,AVX512,FUTURE	
VBLENDMPD	XMM{K}{Z},XMM,XMM/M128/M64BCST	AVX512VL,AVX512,FUTURE	VBLENDMPD XMM{K}{Z}, XMM, XMM/M128/M32BCST	Blend Float64 Vectors using the Instruction Mask	
VBLENDMPD	YMM{K}{Z},YMM,YMM/M256/M64BCST	AVX512VL,AVX512,FUTURE	VBLENDMPD YMM{K}{Z}, YMM, YMM/m256/M32BCST	Blend Float64 Vectors using the Instruction Mask	
VBLENDMPD	ZMM{K}{Z},ZMM,ZMM/M512/M64BCST	AVX512,FUTURE	VBLENDMPD zmm{K}{Z}, zmm, zmm/m512/M32BCST	Blend Float64 Vectors using the Instruction Mask	
VBLENDMPS	XMM{K}{Z},XMM,XMM/M128/M32BCST	AVX512VL,AVX512,FUTURE	VBLENDMPS XMM{K}{Z}, XMM, XMM/M128/M32BCST	Blend Float32 Vectors using the Instruction Mask	
VBLENDMPS	YMM{K}{Z},YMM,YMM/M256/M32BCST	AVX512VL,AVX512,FUTURE	VBLENDMPS YMM{K}{Z}, YMM, YMM/m256/M32BCST	Blend Float32 Vectors using the Instruction Mask	
VBLENDMPS	ZMM{K}{Z},ZMM,ZMM/M512/M32BCST	AVX512,FUTURE	VBLENDMPS zmm{K}{Z}, zmm, zmm/m512/M32BCST	Blend Float32 Vectors using the Instruction Mask	
VBROADCASTF32X2	YMM{K}{Z},XMM/M64	AVX512VL,AVX512DQ,FUTURE	VBROADCASTF32X2 YMM{K}{Z}, XMM/m64	TODO: AVX512VL,AVX512DQ,FUTURE	
VBROADCASTF32X2	ZMM{K}{Z},XMM/M64	AVX512DQ,FUTURE	VBROADCASTF32X2 zmm{K}{Z}, XMM/m64	TODO: AVX512VL,AVX512DQ,FUTURE	
VBROADCASTF32X4	YMM{K}{Z},M128	AVX512VL,AVX512,FUTURE	VBROADCASTF32X4 YMM{K}{Z}, M128	Broadcast 4xFloat32 Vector	
VBROADCASTF32X4	ZMM{K}{Z},M128	AVX512,FUTURE	VBROADCASTF32X4 zmm{K}{Z}, M128	Broadcast 4xFloat32 Vector	
VBROADCASTF32X8	ZMM{K}{Z},M256	AVX512DQ,FUTURE	VBROADCASTF32X8 zmm{K}{Z}, M256	TODO: AVX512DQ,FUTURE	
VBROADCASTF64X2	YMM{K}{Z},M128	AVX512VL,AVX512DQ,FUTURE	VBROADCASTF64X2 YMM{K}{Z}, M128	TODO: AVX512VL,AVX512DQ,FUTURE	
VBROADCASTF64X2	ZMM{K}{Z},M128	AVX512DQ,FUTURE	VBROADCASTF64X2 zmm{K}{Z}, M128	TODO: AVX512VL,AVX512DQ,FUTURE	
VBROADCASTF64X4	ZMM{K}{Z},M256	AVX512,FUTURE	VBROADCASTF64X4 zmm{K}{Z}, M256	Broadcast 4xFloat64 Vector	
VBROADCASTI32X2	XMM{K}{Z},XMM/M64	AVX512VL,AVX512DQ,FUTURE	VBROADCASTI32X2 XMM{K}{Z}, XMM/m64	TODO: AVX512VL,AVX512DQ,FUTURE	
VBROADCASTI32X2	YMM{K}{Z},XMM/M64	AVX512VL,AVX512DQ,FUTURE	VBROADCASTI32X2 YMM{K}{Z}, XMM/m64	TODO: AVX512VL,AVX512DQ,FUTURE	
VBROADCASTI32X2	ZMM{K}{Z},XMM/M64	AVX512DQ,FUTURE	VBROADCASTI32X2 zmm{K}{Z}, XMM/m64	TODO: AVX512VL,AVX512DQ,FUTURE	
VBROADCASTI32X4	YMM{K}{Z},M128	AVX512VL,AVX512,FUTURE	VBROADCASTI32X4 YMM{K}{Z}, M128	Broadcast 4xInt32 Vector	
VBROADCASTI32X4	ZMM{K}{Z},M128	AVX512,FUTURE	VBROADCASTI32X4 zmm{K}{Z}, M128	Broadcast 4xInt32 Vector	
VBROADCASTI32X8	ZMM{K}{Z},M256	AVX512DQ,FUTURE	VBROADCASTI32X8 zmm{K}{Z}, M256	TODO: AVX512DQ,FUTURE	
VBROADCASTI64X2	YMM{K}{Z},M128	AVX512VL,AVX512DQ,FUTURE	VBROADCASTI64X2 YMM{K}{Z}, M128	TODO: AVX512VL,AVX512DQ,FUTURE	
VBROADCASTI64X2	ZMM{K}{Z},M128	AVX512DQ,FUTURE	VBROADCASTI64X2 zmm{K}{Z}, M128	TODO: AVX512VL,AVX512DQ,FUTURE	
VBROADCASTI64X4	ZMM{K}{Z},M256	AVX512,FUTURE	VBROADCASTI64X4 zmm{K}{Z}, M256	Broadcast 4xInt64 Vector	
VCOMPRESSPD	M128{K},XMM	AVX512VL,AVX512,FUTURE	VCOMPRESSPD M128{K}, XMM	TODO: AVX512VL,AVX512,FUTURE	
VCOMPRESSPD	M256{K},YMM	AVX512VL,AVX512,FUTURE	VCOMPRESSPD M256{K}, YMM	TODO: AVX512VL,AVX512,FUTURE	
VCOMPRESSPD	M512{K},ZMM	AVX512,FUTURE	VCOMPRESSPD M512{K}, zmm	TODO: AVX512VL,AVX512,FUTURE	
VCOMPRESSPD	XMM{K}{Z},XMM	AVX512VL,AVX512,FUTURE	VCOMPRESSPD XMM{K}{Z}, XMM	TODO: AVX512VL,AVX512,FUTURE	
VCOMPRESSPD	YMM{K}{Z},YMM	AVX512VL,AVX512,FUTURE	VCOMPRESSPD YMM{K}{Z}, YMM	TODO: AVX512VL,AVX512,FUTURE	
VCOMPRESSPD	ZMM{K}{Z},ZMM	AVX512,FUTURE	VCOMPRESSPD zmm{K}{Z}, zmm	TODO: AVX512VL,AVX512,FUTURE	
VCOMPRESSPS	M128{K},XMM	AVX512VL,AVX512,FUTURE	VCOMPRESSPS M128{K}, XMM	TODO: AVX512VL,AVX512,FUTURE	
VCOMPRESSPS	M256{K},YMM	AVX512VL,AVX512,FUTURE	VCOMPRESSPS M256{K}, YMM	TODO: AVX512VL,AVX512,FUTURE	
VCOMPRESSPS	M512{K},ZMM	AVX512,FUTURE	VCOMPRESSPS M512{K}, zmm	TODO: AVX512VL,AVX512,FUTURE	
VCOMPRESSPS	XMM{K}{Z},XMM	AVX512VL,AVX512,FUTURE	VCOMPRESSPS XMM{K}{Z}, XMM	TODO: AVX512VL,AVX512,FUTURE	
VCOMPRESSPS	YMM{K}{Z},YMM	AVX512VL,AVX512,FUTURE	VCOMPRESSPS YMM{K}{Z}, YMM	TODO: AVX512VL,AVX512,FUTURE	
VCOMPRESSPS	ZMM{K}{Z},ZMM	AVX512,FUTURE	VCOMPRESSPS zmm{K}{Z}, zmm	TODO: AVX512VL,AVX512,FUTURE	
VCVTPD2QQ	XMM{K}{Z},XMM/M128/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTPD2QQ XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTPD2QQ	YMM{K}{Z},YMM/M256/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTPD2QQ YMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTPD2QQ	ZMM{K}{Z},ZMM/M512/M64BCST{ER}	AVX512DQ,FUTURE	VCVTPD2QQ zmm{K}{Z}, zmm/m512/M32BCST{ER}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTPD2UDQ	XMM{K}{Z},XMM/M128/M64BCST	AVX512VL,AVX512,FUTURE	VCVTPD2UDQ XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512,FUTURE	
VCVTPD2UDQ	XMM{K}{Z},YMM/M256/M64BCST	AVX512VL,AVX512,FUTURE	VCVTPD2UDQ XMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512,FUTURE	
VCVTPD2UDQ	YMM{K}{Z},ZMM/M512/M64BCST{ER}	AVX512,FUTURE	VCVTPD2UDQ YMM{K}{Z}, zmm/m512/M32BCST{ER}	TODO: AVX512VL,AVX512,FUTURE	
VCVTPD2UQQ	XMM{K}{Z},XMM/M128/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTPD2UQQ XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTPD2UQQ	YMM{K}{Z},YMM/M256/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTPD2UQQ YMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTPD2UQQ	ZMM{K}{Z},ZMM/M512/M64BCST{ER}	AVX512DQ,FUTURE	VCVTPD2UQQ zmm{K}{Z}, zmm/m512/M32BCST{ER}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTPS2QQ	XMM{K}{Z},XMM/M64/M32BCST	AVX512VL,AVX512DQ,FUTURE	VCVTPS2QQ XMM{K}{Z}, XMM/m64/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTPS2QQ	YMM{K}{Z},XMM/M128/M32BCST	AVX512VL,AVX512DQ,FUTURE	VCVTPS2QQ YMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTPS2QQ	ZMM{K}{Z},YMM/M256/M32BCST{ER}	AVX512DQ,FUTURE	VCVTPS2QQ zmm{K}{Z}, YMM/m256/M32BCST{ER}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTPS2UDQ	XMM{K}{Z},XMM/M128/M32BCST	AVX512VL,AVX512,FUTURE	VCVTPS2UDQ XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512,FUTURE	
VCVTPS2UDQ	YMM{K}{Z},YMM/M256/M32BCST	AVX512VL,AVX512,FUTURE	VCVTPS2UDQ YMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512,FUTURE	
VCVTPS2UDQ	ZMM{K}{Z},ZMM/M512/M32BCST{ER}	AVX512,FUTURE	VCVTPS2UDQ zmm{K}{Z}, zmm/m512/M32BCST{ER}	TODO: AVX512VL,AVX512,FUTURE	
VCVTPS2UQQ	XMM{K}{Z},XMM/M64/M32BCST	AVX512VL,AVX512DQ,FUTURE	VCVTPS2UQQ XMM{K}{Z}, XMM/m64/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTPS2UQQ	YMM{K}{Z},XMM/M128/M32BCST	AVX512VL,AVX512DQ,FUTURE	VCVTPS2UQQ YMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTPS2UQQ	ZMM{K}{Z},YMM/M256/M32BCST{ER}	AVX512DQ,FUTURE	VCVTPS2UQQ zmm{K}{Z}, YMM/m256/M32BCST{ER}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTQQ2PD	XMM{K}{Z},XMM/M128/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTQQ2PD XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTQQ2PD	YMM{K}{Z},YMM/M256/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTQQ2PD YMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTQQ2PD	ZMM{K}{Z},ZMM/M512/M64BCST{ER}	AVX512DQ,FUTURE	VCVTQQ2PD zmm{K}{Z}, zmm/m512/M32BCST{ER}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTQQ2PS	XMM{K}{Z},XMM/M128/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTQQ2PS XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTQQ2PS	XMM{K}{Z},YMM/M256/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTQQ2PS XMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTQQ2PS	YMM{K}{Z},ZMM/M512/M64BCST{ER}	AVX512DQ,FUTURE	VCVTQQ2PS YMM{K}{Z}, zmm/m512/M32BCST{ER}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTSD2USI	R32,XMM/M64{ER}	AVX512,FUTURE	VCVTSD2USI R32, XMM/m64{ER}	TODO: AVX512,FUTURE	
VCVTSD2USI	R64,XMM/M64{ER}	AVX512,FUTURE	VCVTSD2USI r64, XMM/m64{ER}	TODO: AVX512,FUTURE	
VCVTSS2USI	R32,XMM/M32{ER}	AVX512,FUTURE	VCVTSS2USI R32, XMM/m32{ER}	TODO: AVX512,FUTURE	
VCVTSS2USI	R64,XMM/M32{ER}	AVX512,FUTURE	VCVTSS2USI r64, XMM/m32{ER}	TODO: AVX512,FUTURE	
VCVTTPD2QQ	XMM{K}{Z},XMM/M128/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTTPD2QQ XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTPD2QQ	YMM{K}{Z},YMM/M256/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTTPD2QQ YMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTPD2QQ	ZMM{K}{Z},ZMM/M512/M64BCST{SAE}	AVX512DQ,FUTURE	VCVTTPD2QQ zmm{K}{Z}, zmm/m512/M32BCST{SAE}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTPD2UDQ	XMM{K}{Z},XMM/M128/M64BCST	AVX512VL,AVX512,FUTURE	VCVTTPD2UDQ XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512,FUTURE	
VCVTTPD2UDQ	XMM{K}{Z},YMM/M256/M64BCST	AVX512VL,AVX512,FUTURE	VCVTTPD2UDQ XMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512,FUTURE	
VCVTTPD2UDQ	YMM{K}{Z},ZMM/M512/M64BCST{SAE}	AVX512,FUTURE	VCVTTPD2UDQ YMM{K}{Z}, zmm/m512/M32BCST{SAE}	TODO: AVX512VL,AVX512,FUTURE	
VCVTTPD2UQQ	XMM{K}{Z},XMM/M128/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTTPD2UQQ XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTPD2UQQ	YMM{K}{Z},YMM/M256/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTTPD2UQQ YMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTPD2UQQ	ZMM{K}{Z},ZMM/M512/M64BCST{SAE}	AVX512DQ,FUTURE	VCVTTPD2UQQ zmm{K}{Z}, zmm/m512/M32BCST{SAE}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTPS2QQ	XMM{K}{Z},XMM/M64/M32BCST	AVX512VL,AVX512DQ,FUTURE	VCVTTPS2QQ XMM{K}{Z}, XMM/m64/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTPS2QQ	YMM{K}{Z},XMM/M128/M32BCST	AVX512VL,AVX512DQ,FUTURE	VCVTTPS2QQ YMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTPS2QQ	ZMM{K}{Z},YMM/M256/M32BCST{SAE}	AVX512DQ,FUTURE	VCVTTPS2QQ zmm{K}{Z}, YMM/m256/M32BCST{SAE}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTPS2UDQ	XMM{K}{Z},XMM/M128/M32BCST	AVX512VL,AVX512,FUTURE	VCVTTPS2UDQ XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512,FUTURE	
VCVTTPS2UDQ	YMM{K}{Z},YMM/M256/M32BCST	AVX512VL,AVX512,FUTURE	VCVTTPS2UDQ YMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512,FUTURE	
VCVTTPS2UDQ	ZMM{K}{Z},ZMM/M512/M32BCST{SAE}	AVX512,FUTURE	VCVTTPS2UDQ zmm{K}{Z}, zmm/m512/M32BCST{SAE}	TODO: AVX512VL,AVX512,FUTURE	
VCVTTPS2UQQ	XMM{K}{Z},XMM/M64/M32BCST	AVX512VL,AVX512DQ,FUTURE	VCVTTPS2UQQ XMM{K}{Z}, XMM/m64/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTPS2UQQ	YMM{K}{Z},XMM/M128/M32BCST	AVX512VL,AVX512DQ,FUTURE	VCVTTPS2UQQ YMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTPS2UQQ	ZMM{K}{Z},YMM/M256/M32BCST{SAE}	AVX512DQ,FUTURE	VCVTTPS2UQQ zmm{K}{Z}, YMM/m256/M32BCST{SAE}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTTSD2USI	R32,XMM/M64{SAE}	AVX512,FUTURE	VCVTTSD2USI R32, XMM/m64{SAE}	TODO: AVX512,FUTURE	
VCVTTSD2USI	R64,XMM/M64{SAE}	AVX512,FUTURE	VCVTTSD2USI r64, XMM/m64{SAE}	TODO: AVX512,FUTURE	
VCVTTSS2USI	R32,XMM/M32{SAE}	AVX512,FUTURE	VCVTTSS2USI R32, XMM/m32{SAE}	TODO: AVX512,FUTURE	
VCVTTSS2USI	R64,XMM/M32{SAE}	AVX512,FUTURE	VCVTTSS2USI r64, XMM/m32{SAE}	TODO: AVX512,FUTURE	
VCVTUDQ2PD	XMM{K}{Z},XMM/M64/M32BCST	AVX512VL,AVX512,FUTURE	VCVTUDQ2PD XMM{K}{Z}, XMM/m64/M32BCST	Convert Uint32 Vector to Float64 Vector	
VCVTUDQ2PD	YMM{K}{Z},XMM/M128/M32BCST	AVX512VL,AVX512,FUTURE	VCVTUDQ2PD YMM{K}{Z}, XMM/M128/M32BCST	Convert Uint32 Vector to Float64 Vector	
VCVTUDQ2PD	ZMM{K}{Z},YMM/M256/M32BCST{ER}	AVX512,FUTURE	VCVTUDQ2PD zmm{K}{Z}, YMM/m256/M32BCST{ER}	Convert Uint32 Vector to Float64 Vector	
VCVTUDQ2PS	XMM{K}{Z},XMM/M128/M32BCST	AVX512VL,AVX512,FUTURE	VCVTUDQ2PS XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512,FUTURE	
VCVTUDQ2PS	YMM{K}{Z},YMM/M256/M32BCST	AVX512VL,AVX512,FUTURE	VCVTUDQ2PS YMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512,FUTURE	
VCVTUDQ2PS	ZMM{K}{Z},ZMM/M512/M32BCST{ER}	AVX512,FUTURE	VCVTUDQ2PS zmm{K}{Z}, zmm/m512/M32BCST{ER}	TODO: AVX512VL,AVX512,FUTURE	
VCVTUQQ2PD	XMM{K}{Z},XMM/M128/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTUQQ2PD XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTUQQ2PD	YMM{K}{Z},YMM/M256/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTUQQ2PD YMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTUQQ2PD	ZMM{K}{Z},ZMM/M512/M64BCST{ER}	AVX512DQ,FUTURE	VCVTUQQ2PD zmm{K}{Z}, zmm/m512/M32BCST{ER}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTUQQ2PS	XMM{K}{Z},XMM/M128/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTUQQ2PS XMM{K}{Z}, XMM/M128/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTUQQ2PS	XMM{K}{Z},YMM/M256/M64BCST	AVX512VL,AVX512DQ,FUTURE	VCVTUQQ2PS XMM{K}{Z}, YMM/m256/M32BCST	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTUQQ2PS	YMM{K}{Z},ZMM/M512/M64BCST{ER}	AVX512DQ,FUTURE	VCVTUQQ2PS YMM{K}{Z}, zmm/m512/M32BCST{ER}	TODO: AVX512VL,AVX512DQ,FUTURE	
VCVTUSI2SD	XMM,XMM{ER},R/M32	AVX512,FUTURE	VCVTUSI2SD XMM, XMM{ER}, R/M32	TODO: AVX512,FUTURE	
VCVTUSI2SD	XMM,XMM{ER},R/M64	AVX512,FUTURE	VCVTUSI2SD XMM, XMM{ER}, r/m64	TODO: AVX512,FUTURE	
VCVTUSI2SS	XMM,XMM{ER},R/M32	AVX512,FUTURE	VCVTUSI2SS XMM, XMM{ER}, R/M32	TODO: AVX512,FUTURE	
VCVTUSI2SS	XMM,XMM{ER},R/M64	AVX512,FUTURE	VCVTUSI2SS XMM, XMM{ER}, r/m64	TODO: AVX512,FUTURE	
VDBPSADBW	XMM{K}{Z},XMM,XMM/M128,IMM8	AVX512VL,AVX512BW,FUTURE	VDBPSADBW XMM{K}{Z}, XMM, XMM/M128, IMM8	TODO: AVX512VL,AVX512BW,FUTURE	
VDBPSADBW	YMM{K}{Z},YMM,YMM/M256,IMM8	AVX512VL,AVX512BW,FUTURE	VDBPSADBW YMM{K}{Z}, YMM, YMM/m256, IMM8	TODO: AVX512VL,AVX512BW,FUTURE	
VDBPSADBW	ZMM{K}{Z},ZMM,ZMM/M512,IMM8	AVX512BW,FUTURE	VDBPSADBW zmm{K}{Z}, zmm, zmm/m512, IMM8	TODO: AVX512VL,AVX512BW,FUTURE	
VEXP2PD	ZMM{K}{Z},ZMM/M512/M64BCST{SAE}	AVX512ER,FUTURE	VEXP2PD zmm{K}{Z}, zmm/m512/M32BCST{SAE}	TODO: AVX512ER,FUTURE	
VEXP2PS	ZMM{K}{Z},ZMM/M512/M32BCST{SAE}	AVX512ER,FUTURE	VEXP2PS zmm{K}{Z}, zmm/m512/M32BCST{SAE}	TODO: AVX512ER,FUTURE	
VEXPANDPD	XMM{K}{Z},M128	AVX512VL,AVX512,FUTURE	VEXPANDPD XMM{K}{Z}, M128	TODO: AVX512VL,AVX512,FUTURE	
VEXPANDPD	YMM{K}{Z},M256	AVX512VL,AVX512,FUTURE	VEXPANDPD YMM{K}{Z}, M256	TODO: AVX512VL,AVX512,FUTURE	
VEXPANDPD	ZMM{K}{Z},M512	AVX512,FUTURE	VEXPANDPD zmm{K}{Z}, M512	TODO: AVX512VL,AVX512,FUTURE	
VEXPANDPD	XMM{K}{Z},XMM	AVX512VL,AVX512,FUTURE	VEXPANDPD XMM{K}{Z}, XMM	TODO: AVX512VL,AVX512,FUTURE	
VEXPANDPD	YMM{K}{Z},YMM	AVX512VL,AVX512,FUTURE	VEXPANDPD YMM{K}{Z}, YMM	TODO: AVX512VL,AVX512,FUTURE	
VEXPANDPD	ZMM{K}{Z},ZMM	AVX512,FUTURE	VEXPANDPD zmm{K}{Z}, zmm	TODO: AVX512VL,AVX512,FUTURE	
VEXPANDPS	XMM{K}{Z},M128	AVX512VL,AVX512,FUTURE	VEXPANDPS XMM{K}{Z}, M128	TODO: AVX512VL,AVX512,FUTURE	
VEXPANDPS	YMM{K}{Z},M256	AVX512VL,AVX512,FUTURE	VEXPANDPS YMM{K}{Z}, M256	TODO: AVX512VL,AVX512,FUTURE	
VEXPANDPS	ZMM{K}{Z},M512	AVX512,FUTURE	VEXPANDPS zmm{K}{Z}, M512	TODO: AVX512VL,AVX512,FUTURE	
VEXPANDPS	XMM{K}{Z},XMM	AVX512VL,AVX512,FUTURE	VEXPANDPS XMM{K}{Z}, XMM	TODO: AVX512VL,AVX512,FUTURE	
VEXPANDPS	YMM{K}{Z},YMM	AVX512VL,AVX512,FUTURE	VEXPANDPS YMM{K}{Z}, YMM	TODO: AVX512VL,AVX512,FUTURE	
VEXPANDPS	ZMM{K}{Z},ZMM	AVX512,FUTURE	VEXPANDPS zmm{K}{Z}, zmm	TODO: AVX512VL,AVX512,FUTURE	
VEXTRACTF32X4	XMM{K}{Z},YMM,IMM8	AVX512VL,AVX512,FUTURE	VEXTRACTF32X4 XMM{K}{Z}, YMM, IMM8	TODO: AVX512VL,AVX512,FUTURE	
VEXTRACTF32X4	XMM{K}{Z},ZMM,IMM8	AVX512,FUTURE	VEXTRACTF32X4 XMM{K}{Z}, zmm, IMM8	TODO: AVX512VL,AVX512,FUTURE	
VEXTRACTF32X4	M128{K},YMM,IMM8	AVX512VL,AVX512,FUTURE	VEXTRACTF32X4 M128{K}, YMM, IMM8	TODO: AVX512VL,AVX512,FUTURE	
VEXTRACTF32X4	M128{K},ZMM,IMM8	AVX512,FUTURE	VEXTRACTF32X4 M128{K}, zmm, IMM8	TODO: AVX512VL,AVX512,FUTURE	
VEXTRACTF32X8	YMM{K}{Z},ZMM,IMM8	AVX512DQ,FUTURE	VEXTRACTF32X8 YMM{K}{Z}, zmm, IMM8	TODO: AVX512DQ,FUTURE	
VEXTRACTF32X8	M256{K},ZMM,IMM8	AVX512DQ,FUTURE	VEXTRACTF32X8 M256{K}, zmm, IMM8	TODO: AVX512DQ,FUTURE	
VEXTRACTF64X2	XMM{K}{Z},YMM,IMM8	AVX512VL,AVX512DQ,FUTURE	VEXTRACTF64X2 XMM{K}{Z}, YMM, IMM8	TODO: AVX512VL,AVX512DQ,FUTURE	
VEXTRACTF64X2	XMM{K}{Z},ZMM,IMM8	AVX512DQ,FUTURE	VEXTRACTF64X2 XMM{K}{Z}, zmm, IMM8	TODO: AVX512VL,AVX512DQ,FUTURE	
VEXTRACTF64X2	M128{K},YMM,IMM8	AVX512VL,AVX512DQ,FUTURE	VEXTRACTF64X2 M128{K}, YMM, IMM8	TODO: AVX512VL,AVX512DQ,FUTURE	
