;Intel Cannon Lake
;Instruction timings and µop breakdown, generated from uops.info instructions.xml (2026-03-29).
;Columns: Instruction<TAB>operands<TAB>µOps-fused<TAB>µOps-unfused<TAB>ports<TAB>latency<TAB>throughput<TAB>remark
PREFETCHW	M512	1	1	1*p23		0.50	PREFETCH_NOP
AND	M32, R32	8	6	3*p0156+1*p06+2*p23+1*p4	28	18.00	lock I86
AND	M64, I32	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
AND	M64, R64	8	6	3*p0156+1*p06+2*p23+1*p4	28	18.00	lock I86
AND	M8, I8	8	6	4*p0156+1*p06+2*p23+1*p4		18.00	lock I86
AND	M8, R8l	8	6	3*p0156+1*p06+2*p23+1*p4	29	18.00	lock I86
AND	R8l, I8	1	1	1*p0156	1	0.28	I86
AND	R8l, I8	1	1	1*p0156	1	0.25	I86
BSF	R16, R16	1	1	1*p1	3	1.00	I386
BSF	R32, R32	1	1	1*p1	3	1.00	I386
BSF	R64, R64	1	1	1*p1	3	1.00	I386
BSR	R16, R16	1	1	1*p1	3	1.00	I386
BSR	R32, R32	1	1	1*p1	3	1.00	I386
BSR	R64, R64	1	1	1*p1	3	1.00	I386
BSWAP	R64	2	2	1*p06+1*p15	2	1.00	I486REAL
BT	M16, I8	2	2	1*p06+1*p23		1.00	I386
BT	M32, 0	2	2	1*p06+1*p23		1.00	I386
BT	M32, R32	10	10	1*p015+4*p0156+3*p06+1*p1+1*p23	11	5.00	I386
BT	M64, I8	2	2	1*p06+1*p23		1.00	I386
BT	R16, 0	1	1	1*p06	1	1.00	I386
BT	R16, R16	1	1	1*p06	1	1.00	I386
BT	R32, I8	1	1	1*p06	1	1.00	I386
BT	R64, 0	1	1	1*p06	1	1.00	I386
BT	R64, R64	1	1	1*p06	1	1.00	I386
BTC	M16, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTC	M32, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTC	M32, R32	10	11	1*p015+3*p0156+3*p06+1*p1+2*p23+1*p4	17	5.00	I386
BTC	M64, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTC	R16, 0	1	1	1*p06	1	1.00	I386
BTC	R16, R16	1	1	1*p06	1	1.00	I386
BTC	R32, I8	1	1	1*p06	1	1.00	I386
BTC	R64, 0	1	1	1*p06	1	1.00	I386
BTC	R64, R64	1	1	1*p06	1	1.00	I386
BTC	M16, I8	8	6	2*p0156+2*p06+2*p23+1*p4		18.00	lock I386
BTC	M32, 0	8	6	2*p0156+2*p06+2*p23+1*p4		18.00	lock I386
BTC	M32, R32	14	12	6*p0156+4*p06+1*p1+2*p23+1*p4	33	18.00	lock I386
BTC	M64, I8	8	6	2*p0156+2*p06+2*p23+1*p4		18.00	lock I386
BTR	M16, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTR	M16, R16	10	11	1*p015+3*p0156+3*p06+1*p1+2*p23+1*p4	18	5.00	I386
BTR	M32, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTR	M64, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTR	M64, R64	9	10	1*p015+2*p0156+3*p06+1*p1+2*p23+1*p4	16	5.00	I386
BTR	R16, I8	1	1	1*p06	1	1.00	I386
BTR	R32, 0	1	1	1*p06	1	1.00	I386
BTR	R32, R32	1	1	1*p06	1	1.00	I386
BTR	R64, I8	1	1	1*p06	1	1.00	I386
BTR	M16, 0	8	6	3*p0156+2*p06+2*p23+1*p4		18.00	lock I386
BTR	M16, R16	14	12	6*p0156+4*p06+1*p1+2*p23+1*p4	34	18.00	lock I386
BTR	M32, I8	8	6	3*p0156+2*p06+2*p23+1*p4		18.00	lock I386
BTR	M64, 0	8	6	3*p0156+2*p06+2*p23+1*p4		18.00	lock I386
BTR	M64, R64	13	11	5*p0156+4*p06+1*p1+2*p23+1*p4	32	18.00	lock I386
BTS	M16, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTS	M32, 0	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTS	M32, R32	10	11	1*p015+3*p0156+3*p06+1*p1+2*p23+1*p4	17	5.00	I386
BTS	M64, I8	3	4	1*p06+1*p23+1*p237+1*p4		1.00	I386
BTS	R16, 0	1	1	1*p06	1	1.00	I386
BTS	R16, R16	1	1	1*p06	1	1.00	I386
BTS	R32, I8	1	1	1*p06	1	1.00	I386
BTS	R64, 0	1	1	1*p06	1	1.00	I386
BTS	R64, R64	1	1	1*p06	1	1.00	I386
BTS	M16, I8	8	6	2*p0156+2*p06+2*p23+1*p4		18.00	lock I386
BTS	M32, 0	8	6	3*p0156+2*p06+2*p23+1*p4		18.00	lock I386
BTS	M32, R32	14	12	6*p0156+4*p06+1*p1+2*p23+1*p4	33	18.00	lock I386
BTS	M64, I8	8	6	2*p0156+2*p06+2*p23+1*p4		18.00	lock I386
CALL	R64	2	3	1*p06+1*p237+1*p4		3.16	I86
CBW		1	1	1*p0156	1	1.00	I86
CLC		1	0			0.25	I86
CLI		3	3	2*p06+1*p1		2.00	I86
CMC		1	1	1*p0156	1	0.50	I86
CMOVB	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVB	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVB	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVBE	R16, R16	2	2	2*p06	2	1.00	CMOV
CMOVBE	R32, R32	2	2	2*p06	2	1.00	CMOV
CMOVBE	R64, R64	2	2	2*p06	2	1.00	CMOV
CMOVL	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVL	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVL	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVLE	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVLE	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVLE	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVNB	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVNB	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVNB	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVNBE	R16, R16	2	2	2*p06	2	1.00	CMOV
CMOVNBE	R32, R32	2	2	2*p06	2	1.00	CMOV
CMOVNBE	R64, R64	2	2	2*p06	2	1.00	CMOV
CMOVNL	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVNL	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVNL	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVNLE	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVNLE	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVNLE	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVNO	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVNO	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVNO	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVNP	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVNP	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVNP	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVNS	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVNS	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVNS	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVNZ	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVNZ	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVNZ	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVO	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVO	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVO	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVP	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVP	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVP	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVS	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVS	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVS	R64, R64	1	1	1*p06	1	1.00	CMOV
CMOVZ	R16, R16	1	1	1*p06	1	1.00	CMOV
CMOVZ	R32, R32	1	1	1*p06	1	1.00	CMOV
CMOVZ	R64, R64	1	1	1*p06	1	1.00	CMOV
CMP	AL, I8	1	1	1*p0156	1	0.25	I86
CMP	EAX, I32	1	1	1*p0156	1	0.31	I86
CMP	M16, I16	1	2	1*p0156+1*p23		3.38	I86
CMP	M16, R16	1	2	1*p0156+1*p23	1	0.50	I86
CMP	M32, I32	1	2	1*p0156+1*p23		0.50	I86
CMP	M32, R32	1	2	1*p0156+1*p23	1	0.50	I86
CMP	M64, I32	1	2	1*p0156+1*p23		0.50	I86
CMP	M64, R64	1	2	1*p0156+1*p23	1	0.50	I86
CMP	M8, I8	1	2	1*p0156+1*p23		0.50	I86
CMP	M8, R8l	1	2	1*p0156+1*p23	1	0.50	I86
CMP	R16, I16	1	1	1*p0156	1	3.38	I86
CMP	R16, M16	1	2	1*p0156+1*p23	1	0.50	I86
CMP	R32, I32	1	1	1*p0156	1	0.44	I86
CMP	R32, M32	1	2	1*p0156+1*p23	1	0.50	I86
CMP	R64, I32	1	1	1*p0156	1	0.44	I86
CMP	R64, M64	1	2	1*p0156+1*p23	1	0.50	I86
CMP	R8h, I8	1	1	1*p0156	1	0.37	I86
CMP	R8l, M8	1	2	1*p0156+1*p23	1	0.50	I86
CMPSB		5	5	3*p0156+2*p23	5	5.00	I86
REPNE_CMPSB		11	25	10*p015+13*p06+1*p1+4*p23+1*p5		43.36	I86
REPE_CMPSD		11	25	10*p015+13*p06+1*p1+4*p23+1*p5		43.33	I386
CMPSW		5	5	3*p0156+2*p23	5	5.00	I86
REPNE_CMPSW		11	25	10*p015+12*p06+1*p1+4*p23+1*p5		43.35	I86
CMPXCHG	M32, R32	5	6	1*p0156+2*p06+1*p23+1*p237+1*p4	4	4.00	I486REAL
CMPXCHG	M8, R8h	5	6	1*p0156+2*p06+1*p23+1*p237+1*p4	5	4.00	I486REAL
CMPXCHG	R16, R16	5	5	3*p0156+2*p06	3	5.00	I486REAL
CMPXCHG	R64, R64	5	5	3*p0156+2*p06	3	5.00	I486REAL
CMPXCHG	R8h, R8l	5	5	3*p0156+2*p06	3	5.00	I486REAL
CMPXCHG	R8l, R8l	5	5	3*p0156+2*p06	3	5.00	I486REAL
CMPXCHG8B	M64	20	18	6*p015+7*p06+2*p15+2*p23+1*p4	31	19.02	lock PENTIUMREAL
CMPXCHG	M32, R32	10	8	6*p0156+2*p06+2*p23+1*p4	28	18.00	lock I486REAL
CMPXCHG	M8, R8h	10	8	5*p0156+3*p06+2*p23+1*p4	29	18.00	lock I486REAL
CMP	R8h, R8h	1	1	1*p0156	1	0.25	I86
CMP	R8l, R8h	1	1	1*p0156	1	0.25	I86
CMP	R16, R16	1	1	1*p0156	1	0.25	I86
CMP	R64, R64	1	1	1*p0156	1	0.31	I86
CMP	R8h, R8l	1	1	1*p0156	1	0.25	I86
CMP	R8l, R8l	1	1	1*p0156	1	0.31	I86
CMP	R32, R32	1	1	1*p0156	1	0.31	I86
CMP	R8l, 0	1	1	1*p0156	1	0.25	I86
CPUID		31	33	5*p0+1*p01+1*p05+14*p06+4*p1+1*p4+7*p5		101.03	I486REAL
CWDE		1	1	1*p0156	1	1.00	I386
DEC	M32	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
DEC	M8	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
DEC	R32	1	1	1*p0156	1	0.30	I86
DEC	R8h	1	1	1*p0156	1	0.25	I86
DEC	M16	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
DEC	M64	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
DIV	M16	7	7	1*p015+2*p0156+2*p1+1*p15+1*p23	16	6.00	I86
DIV	M64	5	5	1*p0156+3*p1+1*p23	18	10.00	I86
DIV	R16	6	6	1*p015+2*p0156+2*p1+1*p15	16	6.00	I86
DIV	R64	4	4	1*p0156+3*p1	18	10.00	I86
DIV	R8l	4	4	2*p0156+2*p1	15	6.00	I86
ENTER	I16, I8	28	55	4*p0+1*p01+23*p06+6*p1+21*p23+3*p4+6*p5		95.60	I186
IDIV	M16	7	7	1*p015+2*p0156+2*p1+1*p15+1*p23	16	6.00	I86
IDIV	M64	5	5	1*p0156+3*p1+1*p23	18	10.00	I86
IDIV	R16	6	6	1*p015+2*p0156+2*p1+1*p15	16	6.00	I86
IDIV	R64	4	4	1*p0156+3*p1	18	10.00	I86
IDIV	R8l	4	4	2*p0156+2*p1	15	6.00	I86
IMUL	M32	3	4	1*p0156+1*p06+1*p1+1*p23	4	1.00	I86
IMUL	M8	1	2	1*p1+1*p23	3	1.00	I86
IMUL	R16, M16	1	2	1*p1+1*p23	3	1.00	I86
IMUL	R16, M16, I16	2	3	1*p0156+1*p1+1*p23	1	3.38	I186
IMUL	R16, R16	1	1	1*p1	3	1.00	I86
IMUL	R16, R16, I16	2	2	1*p0156+1*p1	4	3.38	I186
IMUL	R32	3	3	1*p0156+1*p06+1*p1	4	1.00	I86
IMUL	R32, M32, 0	1	2	1*p1+1*p23		1.00	I186
IMUL	R32, M32, I8	1	2	1*p1+1*p23		1.00	I186
IMUL	R32, R32, 0	1	1	1*p1	3	1.00	I186
IMUL	R32, R32, I8	1	1	1*p1	3	1.00	I186
IMUL	R64, M64	1	2	1*p1+1*p23	3	1.00	I86
IMUL	R64, M64, I32	1	2	1*p1+1*p23		1.00	I186
IMUL	R64, R64	1	1	1*p1	3	1.00	I86
IMUL	R64, R64, I32	1	1	1*p1	3	1.00	I186
IMUL	R8h	1	1	1*p1	3	1.00	I86
IN	AL, 0	64	60	9*p0+1*p01+4*p0156+1*p05+20*p06+15*p1+1*p23+9*p5		16945.88	I86
IN	AL, I8	64	60	9*p0+1*p01+4*p0156+20*p06+15*p1+1*p23+10*p5		22038.15	I86
IN	AX, DX	64	60	9*p0+5*p0156+20*p06+15*p1+1*p23+10*p5		22741.63	I86
IN	EAX, 0	64	60	9*p0+1*p01+4*p0156+20*p06+15*p1+1*p23+10*p5		17493.78	I86
IN	EAX, I8	64	60	9*p0+1*p01+4*p0156+20*p06+15*p1+1*p23+10*p5		22722.58	I86
INC	M32	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
INC	M8	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
INC	R32	1	1	1*p0156	1	0.30	I86
INC	R8h	1	1	1*p0156	1	0.25	I86
INC	M16	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
INC	M64	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
INSB		62	58	8*p0+5*p0156+19*p06+14*p1+1*p15+2*p23+1*p237+1*p4+7*p5		22703.08	I186
REP_INSB		42	38	3*p0+1*p01+4*p0156+2*p05+13*p06+11*p1+4*p5		95.15	I186
REP_INSD		42	38	3*p0+1*p01+4*p0156+2*p05+13*p06+11*p1+4*p5		95.47	I386
REP_INSD		42	38	3*p0+1*p01+4*p0156+2*p05+13*p06+11*p1+4*p5		95.28	I386
INSW		62	58	8*p0+5*p0156+19*p06+14*p1+2*p23+1*p237+1*p4+8*p5		22737.65	I186
REP_INSW		42	38	3*p0+1*p01+4*p0156+2*p05+13*p06+11*p1+4*p5		95.30	I186
JB	Rel32	1	1	1*p06		0.50	I86
JBE	Rel32	1	1	1*p06		0.50	I86
JL	Rel32	1	1	1*p06		0.50	I86
JLE	Rel32	1	1	1*p06		0.50	I86
JMP	M64	1	2	1*p06+1*p23		2.09	I86
JMP	Rel32	1	1	1*p06		1.91	I86
JNB	Rel8	1	1	1*p06		0.86	I86
JNBE	Rel8	1	1	1*p06		1.25	I86
JNL	Rel8	1	1	1*p06		1.20	I86
JNLE	Rel8	1	1	1*p06		0.72	I86
JNO	Rel8	1	1	1*p06		1.12	I86
JNP	Rel8	1	1	1*p06		1.17	I86
JNS	Rel8	1	1	1*p06		0.85	I86
JNZ	Rel8	1	1	1*p06		0.80	I86
JO	Rel8	1	1	1*p06		0.65	I86
JP	Rel8	1	1	1*p06		1.31	I86
JS	Rel32	1	1	1*p06		0.50	I86
JZ	Rel32	1	1	1*p06		0.50	I86
LAHF		1	1	1*p06	1	1.00	LAHF
LAR	R16, R16	23	23	6*p015+2*p0156+9*p06+3*p1+2*p23+1*p5	57	61.25	I286PROTECTED
LAR	R32, R32	23	23	6*p015+2*p0156+9*p06+3*p1+2*p23+1*p5	57	61.00	I286PROTECTED
LAR	R64, R64	23	23	6*p015+2*p0156+9*p06+3*p1+2*p23+1*p5	57	61.00	I286PROTECTED
LEAVE		3	4	3*p0156+1*p23	6	2.00	I186
LEA	R32	1	1	1*p15		0.50	I86
LEA	R16	2	2	1*p0156+1*p15	1	1.00	I86
LEA	R64	1	1	1*p15		0.50	I86
LEA	R16	2	2	1*p0156+1*p1	1	1.00	I86
LEA	R64	1	1	1*p1		1.00	I86
LEA	R32	1	1	1*p1		1.00	I86
LLDT	M16	15	12	1*p0156+4*p06+3*p1+2*p23+1*p237+1*p4		136.10	I286PROTECTED
LMSW	M16	28	27	1*p0+2*p0156+1*p05+9*p06+4*p1+1*p15+2*p23+1*p237+2*p4+4*p5		151.95	I286REAL
LODSB		3	3	2*p0156+1*p23		1.22	I86
REP_LODSB		9	19	7*p015+11*p06+1*p1+3*p23		43.50	I86
REP_LODSD		9	19	6*p015+11*p06+1*p1+3*p23		43.50	I386
LODSW		3	3	2*p0156+1*p23		1.25	I86
REP_LODSW		9	19	7*p015+11*p06+1*p1+3*p23		43.50	I86
LOOPE	Rel8	11	11	1*p015+3*p0156+6*p06+1*p1	3	6.00	I86
LSL	R16, M16	15	13	1*p015+5*p06+3*p1+3*p23+1*p5	39	31.00	I286PROTECTED
LSL	R32, M16	15	13	1*p015+5*p06+3*p1+3*p23+1*p5	39	31.00	I286PROTECTED
LSL	R64, M16	15	13	1*p015+5*p06+3*p1+3*p23+1*p5	39	31.00	I286PROTECTED
MOV	AX, Moffs16	1	2	1*p0156+1*p23	3	1.00	I86
MOV	M16, I16	1	2	1*p237+1*p4		3.38	I86
MOV	M16, SEG	2	3	1*p1+1*p237+1*p4		1.00	I86
MOV	M32, R32	1	2	1*p237+1*p4	2	1.00	I86
MOV	M64, R64	1	2	1*p237+1*p4	2	1.00	I86
MOV	M8, I8	1	2	1*p237+1*p4		1.00	I86
MOV	M8, R8l	1	2	1*p237+1*p4	3	1.00	I86
MOV	Moffs32, EAX	1	2	1*p237+1*p4	2	1.00	I86
MOV	Moffs8, AL	1	2	1*p237+1*p4	3	1.02	I86
MOV	R16, M16	1	2	1*p0156+1*p23	1	0.50	I86
MOV	R32, I32	1	1	1*p0156		0.33	I86
MOV	R32, SEG	2	2	1*p0156+1*p1		1.00	I86
MOV	R64, I64	1	1	1*p0156		0.62	I86
MOV	R64, SEG	2	2	1*p0156+1*p1		1.00	I86
MOV	R8h, I8	1	1	1*p0156	1	0.25	I86
MOV	R8l, 0	1	1	1*p0156	1	0.32	I86
MOV	R8l, M8	1	2	1*p0156+1*p23	1	0.50	I86
MOVSB		5	5	2*p0156+2*p23+1*p4		4.00	I86
REP_MOVSB		79	74	4*p01+19*p015+4*p05+23*p06+3*p1+2*p15+11*p23+5*p4+4*p5		27.02	I86
REP_MOVSD		81	76	4*p01+18*p015+6*p05+25*p06+3*p1+2*p15+11*p23+4*p4+4*p5		28.03	I386
MOVSW		5	5	2*p0156+2*p23+1*p4		4.00	I86
REP_MOVSW		81	76	4*p01+16*p015+7*p05+25*p06+3*p1+3*p15+11*p23+5*p4+4*p5		28.03	I86
MOVSX	R16, R8h	1	1	1*p0156	1	0.25	I386
MOVSX	R32, M16	1	1	1*p23		0.50	I386
MOVSX	R32, R16	1	1	1*p0156	1	0.25	I386
MOVSX	R32, R8l	1	1	1*p0156	1	0.25	I386
MOVSX	R64, M8	1	1	1*p23		0.50	I386
MOVSX	R64, R8l	1	1	1*p0156	1	0.25	I386
MOVZX	R16, R8h	1	1	1*p0156	1	0.25	I386
MOVZX	R32, M16	1	1	1*p23		0.50	I386
MOVZX	R32, R16	1	1	1*p0156	1	0.25	I386
MOVZX	R32, R8l	1	0		0	0.25	I386
MOVZX	R64, M8	1	1	1*p23		0.50	I386
MOVZX	R64, R8l	1	0		0	0.25	I386
MOV	R8h, R8l	1	1	1*p0156	1	0.25	I86
MOV	R8l, R8l	1	1	1*p0156	1	0.31	I86
MOV	R32, R32	1	0		0	0.30	I86
MOV	R8h, R8h	1	1	1*p0156	1	0.25	I86
MOV	R8l, R8h	1	1	1*p0156	1	0.40	I86
MOV	R16, R16	1	1	1*p0156	1	0.25	I86
MOV	R64, R64	1	0		0	0.30	I86
MOV_CR	R64, CR	4	3	1*p0156+1*p06+1*p5		7.82	I86
MOV_DR	R64, DR	28	26	8*p015+2*p0156+1*p05+12*p06+3*p5	174	28.00	I86
MUL	M32	3	4	1*p0156+1*p06+1*p1+1*p23	4	1.00	I86
MUL	M8	1	2	1*p1+1*p23	3	1.00	I86
MUL	R32	3	3	1*p0156+1*p06+1*p1	4	1.00	I86
MUL	R8h	1	1	1*p1	3	1.00	I86
NEG	M16	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
NEG	M64	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
NEG	R16	1	1	1*p0156	1	0.28	I86
NEG	R64	1	1	1*p0156	1	0.31	I86
NEG	R8l	1	1	1*p0156	1	0.32	I86
NEG	M32	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
NEG	M8	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
NOP	M16	1	0			0.31	FAT_NOP
NOP	M64	1	0			0.25	FAT_NOP
NOP	R32	1	0			0.25	FAT_NOP
NOT	M16	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
NOT	M64	3	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
NOT	R16	1	1	1*p0156	1	0.28	I86
NOT	R64	1	1	1*p0156	1	0.31	I86
NOT	R8l	1	1	1*p0156	1	0.32	I86
NOT	M32	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
NOT	M8	8	6	4*p0156+1*p06+2*p23+1*p4		18.00	lock I86
OR	AL, I8	1	1	1*p0156	1	0.62	I86
OR	EAX, I32	1	1	1*p0156	1	0.52	I86
OR	M16, I16	2	4	1*p0156+1*p23+1*p237+1*p4		3.33	I86
OR	M16, R16	2	4	1*p0156+1*p23+1*p237+1*p4	4	1.00	I86
OR	M32, I32	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
OR	M32, R32	2	4	1*p0156+1*p23+1*p237+1*p4	3	1.00	I86
OR	M64, I32	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
OR	M64, R64	2	4	1*p0156+1*p23+1*p237+1*p4	3	1.00	I86
OR	M8, I8	2	4	1*p0156+1*p23+1*p237+1*p4		1.00	I86
OR	M8, R8l	2	4	1*p0156+1*p23+1*p237+1*p4	4	1.00	I86
OR	R16, I16	1	1	1*p0156	1	3.33	I86
OR	R16, M16	1	2	1*p0156+1*p23	1	0.50	I86
OR	R32, I32	1	1	1*p0156	1	0.40	I86
OR	R32, M32	1	2	1*p0156+1*p23	1	0.50	I86
OR	R64, I32	1	1	1*p0156	1	0.42	I86
OR	R64, M64	1	2	1*p0156+1*p23	1	0.50	I86
OR	R8h, I8	1	1	1*p0156	1	0.38	I86
OR	R8l, M8	1	2	1*p0156+1*p23	1	0.50	I86
OR	R8h, R8h	1	1	1*p0156	1	0.40	I86
OR	R8l, R8h	1	1	1*p0156	1	0.40	I86
OR	R16, R16	1	1	1*p0156	1	0.25	I86
OR	R64, R64	1	1	1*p0156	1	0.31	I86
OR	R8h, R8l	1	1	1*p0156	1	0.40	I86
OR	R8l, R8l	1	1	1*p0156	1	0.31	I86
OR	R32, R32	1	1	1*p0156	1	0.31	I86
OR	M16, 0	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
OR	M16, I8	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
OR	M32, 0	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
OR	M32, I8	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
OR	M64, 0	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
OR	M64, I8	8	6	4*p0156+1*p06+2*p23+1*p4		18.00	lock I86
OR	M8, 0	8	6	3*p0156+1*p06+2*p23+1*p4		18.00	lock I86
OR	M8, R8h	8	6	4*p0156+1*p06+2*p23+1*p4	28	18.00	lock I86
OR	R8l, 0	1	1	1*p0156	1	0.28	I86
OR	R8l, 0	1	1	1*p0156	1	0.25	I86
OUT	0, AL	54	51	7*p0+5*p0156+16*p06+13*p1+1*p237+1*p4+8*p5		17487.50	I86
OUT	0, EAX	54	51	7*p0+4*p0156+16*p06+13*p1+1*p237+1*p4+9*p5		17489.95	I86
OUT	DX, AX	54	51	7*p0+5*p0156+16*p06+13*p1+1*p237+1*p4+8*p5		22279.67	I86
OUT	I8, AL	54	51	7*p0+5*p0156+16*p06+13*p1+1*p237+1*p4+8*p5		22278.92	I86
OUT	I8, EAX	54	51	7*p0+5*p0156+16*p06+13*p1+1*p237+1*p4+8*p5		22276.88	I86
REP_OUTSB		42	38	4*p0+5*p0156+1*p05+12*p06+11*p1+1*p15+4*p5		94.37	I186
OUTSD		58	55	8*p0+6*p0156+18*p06+14*p1+1*p23+1*p237+1*p4+6*p5		22270.40	I386
REP_OUTSD		42	38	4*p0+5*p0156+1*p05+12*p06+11*p1+1*p15+4*p5		95.13	I386
REP_OUTSD		42	38	4*p0+5*p0156+1*p05+12*p06+11*p1+1*p15+4*p5		95.33	I386
REP_OUTSW		42	38	4*p0+5*p0156+1*p05+12*p06+11*p1+1*p15+4*p5		95.10	I186
POP	M16	2	3	1*p23+1*p237+1*p4		1.00	I86
POP	R16	1	2	1*p0156+1*p23	1	0.50	I86
POPF		10	7	222*p1		21.00	I86
PUSH	FS	2	3	1*p1+1*p237+1*p4		1.00	I86
PUSH	I32	1	2	1*p237+1*p4		1.00	I186
PUSH	M16	2	3	1*p23+1*p237+1*p4		1.00	I86
PUSH	R16	1	2	1*p237+1*p4	3	1.02	I86
PUSHF		3	4	1*p06+1*p1+1*p237+1*p4	7	1.00	I86
PUSH	I16	1	2	1*p237+1*p4		3.25	I186
RCL	M16, 0	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4		6.06	I186
RCL	M16, CL	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4	10	6.06	I86
RCL	M32, 0	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4		6.06	I186
RCL	M32, CL	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4	10	6.06	I86
RCL	M64, 0	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4		6.06	I186
RCL	M64, CL	11	11	2*p0156+4*p06+2*p1+2*p23+1*p4	10	6.06	I86
RCL	M8, 0	12	12	1*p0156+6*p06+1*p1+1*p15+2*p23+1*p4		6.00	I186
RCL	M8, CL	12	12	1*p0156+6*p06+1*p1+1*p15+2*p23+1*p4	8	6.00	I86
RCL	R16, 0	8	8	2*p0156+4*p06+2*p1	6	5.07	I186
RCL	R16, CL	8	8	2*p0156+4*p06+2*p1	8	5.08	I86
RCL	R32, 0	8	8	2*p0156+4*p06+2*p1	6	5.07	I186
RCL	R32, CL	8	8	2*p0156+4*p06+2*p1	8	5.08	I86
RCL	R64, 0	8	8	2*p0156+4*p06+2*p1	6	5.07	I186
RCL	R64, CL	8	8	2*p0156+4*p06+2*p1	8	5.08	I86
